student_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
07e3362d20ff4337671b,0.050489947,0.4164753,0.043364238,0.008687017,0.025561938,0.01800154,0.016265959,0.048963673,0.10680276,0.04304001,-0.014968945,-0.030601464,-0.0018786328,-0.044214807,-0.049494274,-1.6129237,0.9363029,-0.18432687,-3.3546453,-3.908007,3.7142189,1.0727444,-0.8614294,4.9650803,7.469763,-6.2652125,0.24509037,5.8069234,-4.987173,4.3477173,-0.9415944,3.5258408
091554ffa26fc9b17c36,0.08071235,0.53267175,0.15311757,0.009241569,0.063804165,0.03901176,0.023229038,0.08526448,0.0634908,0.048348915,-0.03778366,-0.0011730588,0.080136344,-0.07274904,-0.0009960718,-1.8116672,1.4875433,2.155187,-3.9468594,-5.337776,4.189753,1.7403362,-0.841615,3.2717474,6.590331,-5.0591493,-0.2564955,5.6095886,-4.443443,5.683745,-1.357584,1.557078
09400a9b50b6c96c5510,0.28624412,-1.7644359,0.006241831,0.2211429,-0.16477643,-0.031870577,-0.1858364,-0.16324742,0.8222315,-0.15842767,0.2996585,-0.020066837,-0.10353166,0.11420177,-1.8987293,0.23020172,-0.12279366,-1.2913023,1.0576063,1.4162638,-0.96090007,-0.19972678,0.31252477,16.876474,2.215266,0.46552056,-0.14501575,1.3793206,-0.32447544,-1.040786,0.1902047,13.980151
098b2c66cbc1ed736e14,-0.24834403,2.5004144,0.12777182,0.1972319,0.12783495,0.12699063,-0.120426975,0.33033684,-0.3438087,0.21627834,-0.24583758,-0.22112128,-0.14693518,-0.14189987,1.1715198,-4.7881694,1.0207132,0.23579887,-2.9691548,-3.569146,3.2424462,1.3169993,-1.0181803,6.9069204,7.641072,-6.2362514,0.22976969,5.731896,-4.7132187,4.04658,-0.97946674,5.2166896
0999173c045ee29a0b44,-0.031071203,0.8471061,0.032966275,0.04670761,0.05434842,0.06252835,-0.04372298,0.1146216,-0.009521596,0.11111419,-0.06515653,-0.06884691,-0.069511235,-0.06514285,0.1766324,-2.3028564,0.2822933,-0.32242262,-0.1385448,0.027749566,0.36824328,0.3979487,-0.14481878,7.694688,2.4913418,-0.96976715,-0.08709741,1.7663553,-1.2816677,0.36240304,-0.28315026,5.3595734
09dfa3f18e48917f0242,-0.044768605,0.3862626,-0.0137278335,0.02583932,-0.013912775,0.014699112,-0.03369544,-0.0046858178,0.05118405,0.02017342,-0.005101265,-0.005338321,-0.040852714,0.01772687,0.14128086,-1.4346281,-0.22580437,1.9345243,0.7964122,0.122727394,0.58760923,0.21996908,0.70870113,11.468227,-6.306686,7.785707,-0.020331554,-19.164925,19.173851,1.1309096,0.39171806,5.792208
09e4bfadd7e012c37c7c,0.10856256,0.12533927,0.027675394,-0.043102607,0.013751092,-0.0064173094,0.013192867,0.02068473,0.15966204,0.0035928695,0.034125205,0.024182582,0.02579234,-0.052873235,-0.2091021,-1.2275136,-0.20995715,-1.2714595,1.380304,1.3762021,-1.4253345,-0.3260821,0.43654105,10.668781,1.0824127,0.88487613,0.044470027,1.8161582,-1.221274,-1.2930242,0.29789782,9.375122
0a7f1a73361654329281,-0.06185934,0.8338072,0.030665636,0.043294758,0.029547665,0.0022161677,-0.015490957,0.07955634,-0.0953063,0.07512446,-0.07595141,0.0030715284,-0.018956106,-0.02060353,0.38543594,-2.0486228,-1.0801016,-5.3201365,4.6827493,4.807539,-5.2215724,-0.35618496,-0.16841696,17.977293,1.1502038,-0.5712624,1.471176,4.2704825,-3.4412036,-3.9313946,1.3155484,15.689107
0a8736f6520cea837d94,-0.054798335,0.56072855,-0.0046640113,0.023378585,0.009109452,0.011898543,-0.048481412,0.03765747,-0.04984175,0.035283253,-0.00036577,0.0056888885,-0.036624823,-0.017527003,0.33031836,-1.5954243,-0.089431435,2.2042348,-0.6226616,-1.9043299,1.7476578,0.1287775,0.665802,4.260338,-5.438554,6.5860286,0.024504809,-17.222013,16.86795,2.4627652,0.26792318,0.32972038
0b02f701b1179f9f74f9,0.03519214,2.6002653,0.15764737,0.03210149,0.14877634,0.19330691,-0.1469576,0.3352016,0.04369447,0.25848222,-0.18879078,-0.15951031,-0.10660252,-0.23864917,0.6351577,-5.2502084,-0.16892244,-0.62447834,-0.016026605,0.25907212,0.075706355,-0.078786016,0.023659676,13.970297,1.6224136,-1.0645523,-0.12564468,1.2968044,-0.3784351,-0.016999066,0.23959954,10.0396
0b16d35f1f39a063708a,-0.5155208,2.5099597,0.1305661,0.20267381,0.09479877,0.071413085,-0.19551334,0.26753306,-0.5826436,0.30455643,-0.2564819,-0.0936842,-0.15684974,0.030749854,1.6384437,-4.1848397,-0.16501325,0.9742694,-1.0374418,-0.9924329,1.8125036,-0.7642753,1.0265161,11.750014,-0.4407541,1.8028257,-0.872179,-2.0979922,1.5761832,1.0600059,0.09444775,7.772274
0b28c0a454678b75eefb,-0.0027147122,0.55322075,0.041637916,0.0048934575,0.02839765,0.011942973,0.01065565,0.068928175,-0.004585893,0.064473845,-0.043270357,-0.0041605085,0.0030312587,-0.020782582,0.08971002,-1.7646332,1.3117777,-1.9381624,-2.3095026,-2.599368,3.11107,1.8321378,-1.4488964,9.385372,10.920656,-7.101075,0.24867585,8.803167,-7.032775,3.8894835,-1.2227937,7.576722
0b307ee95b41e222f204,0.16479999,-0.20220254,0.0808324,-0.04365101,0.025671998,0.018759958,0.02822108,0.003137455,0.27779832,0.00013392622,0.062020473,-0.012467136,0.042366672,-0.052758355,-0.5637364,-0.8868054,-0.11870767,-0.058663186,0.6322839,0.57999325,-0.76592326,-0.005838692,0.29624927,10.604008,1.0287343,0.25395057,-0.22445826,1.320259,0.14875889,-0.5291255,0.22494334,8.973587
0b828e1ae026c57b34dd,0.009251147,1.2945659,0.08933839,-0.00030691092,0.074527204,0.1169736,-0.008399882,0.16368271,0.04211816,0.051038425,-0.04552266,-0.16212042,-0.025648301,-0.15995741,0.17889139,-3.221659,-0.42034778,-6.0550013,3.03041,2.5345736,-3.4060361,0.790516,0.21278839,24.735502,7.636993,-2.0443993,0.23649997,9.129969,-7.009536,-1.912636,1.0664481,24.101786
0b8bea274b24847526b7,0.054375093,0.22770831,0.04603915,-0.018233912,0.0056221425,-0.011087226,0.02060314,0.03980346,0.06593666,0.012939971,0.008224391,0.02941743,0.028292608,-0.033985235,-0.04946761,-1.2856747,0.072616234,-0.0018868744,0.13754575,0.5317859,0.19437593,0.13676555,-0.21329212,7.217596,1.6155208,-0.58397394,0.18782027,-1.713722,2.5040922,-0.07846403,-0.21563743,5.270837
0bb8692f43a372e8d967,0.17324817,0.17631246,0.07030045,-0.03674633,0.044105105,0.0024608672,0.03195588,0.028444508,0.21993326,0.007196763,0.04731446,0.0132270185,0.07878364,-0.06812374,-0.29670066,-1.4208682,0.3973905,-2.8616447,-1.2497386,-1.2600329,1.8438681,0.11222981,-0.1648288,5.8463607,5.8132615,-4.0632653,0.66265297,6.0791483,-6.3871136,2.0708516,-0.517975,4.915176
0c57caf5358d30408034,-0.093644165,0.3247665,-0.01043069,0.00091405335,-0.042270344,-0.029454824,-0.0017047854,0.017128373,-0.14336534,-0.0037491878,0.0039377,0.005054676,-0.03629769,0.0032409802,0.2759923,-1.28114,0.25586954,-0.34532347,-0.25112867,-0.16889524,0.60336506,0.30781654,-0.38219258,15.999632,2.7819898,-1.0664057,-0.40260664,1.1491266,-0.49147695,0.34675753,-0.0036531654,11.064899
0c670262b3941d307600,-0.037768777,1.7905115,0.16383298,0.15592232,0.015023671,-0.040251996,-0.14880635,0.20464604,-0.16993378,0.12702335,-0.10532915,0.047095496,-0.10148098,-0.045731455,1.0949885,-3.4553432,0.15560813,-0.74344,-1.4220028,-1.6147784,1.5322223,0.29520658,-0.3167524,9.351376,3.9009984,-3.305142,0.011120649,3.7538838,-2.6832879,1.789154,-0.06685003,6.586169
0c81ca27b7d931b6ff6e,-0.09317392,1.573411,0.10223172,0.05286988,0.024058377,0.03425059,-0.041508358,0.17418636,-0.23119077,0.06748882,-0.08964825,-0.04821088,-0.05370204,-0.07264103,0.7926141,-3.2596679,-0.35555077,1.0795497,0.7274192,0.63159853,-0.18918283,-0.13001832,0.67392355,11.828014,-3.138265,3.2524917,-0.07777726,-6.9012694,6.8263927,0.05237484,0.34996283,6.9355254
0d260d8fac2289c8ed9e,-0.28928453,1.9824111,0.08586726,0.114783034,0.060741186,0.036148757,-0.1326916,0.18310411,-0.3880283,0.21144108,-0.18651022,-0.0663048,-0.12433864,0.012358244,1.0858748,-3.6370907,-0.098389044,-0.86540145,1.1638274,1.6709323,-1.0045923,0.031257488,-0.0150205195,14.794676,1.0810891,0.12329969,-0.24028824,0.5274935,0.90569115,-1.2583281,0.2667089,11.584934
0d4a3518a188f6888380,-0.078886084,0.7311412,0.026389161,0.024926702,0.02815383,0.027361827,-0.011640221,0.07943584,-0.07254783,0.097807966,-0.070802994,-0.030537108,-0.031676967,-0.0020276003,0.22214958,-2.0223565,1.3746567,-1.7183533,-2.7138224,-3.1359396,3.5054138,1.9830694,-1.5510603,8.458568,11.743398,-8.299272,0.3694535,9.846616,-8.070831,4.434113,-1.3065944,7.0819845
0dapvs3h4h3h1ahmt2o8,0.00372844,0.48951468,0.009469775,0.036400378,0.05987998,0.12004423,-0.07515837,0.039799497,0.18945639,0.09766738,0.0015541139,-0.09989159,-0.059313424,-0.055405837,-0.13086204,-1.8026216,-0.09022281,2.3595555,-0.73229384,-0.99758273,1.5888896,-0.04174412,-0.28769493,2.9693334,-8.422959,11.977849,-1.1385058,-32.541748,32.55794,2.3514867,-0.017029772,1.807199
0df40593e76a840fd64b,-0.08349924,0.40090537,-0.04664393,0.03784338,-0.02411012,0.012031686,-0.06454719,-0.014621556,-0.008547574,0.0028992256,0.0070250193,-0.028271845,-0.08638498,0.0006694578,0.29364684,-1.3418764,0.02075368,3.6052983,0.26505455,-1.0304656,1.1786125,0.29768375,0.80456364,6.365614,-8.949671,10.335934,-0.18622373,-24.383781,23.692942,1.9025866,0.2414964,0.90345067
0e062d9fa22dc8e3bca2,0.7535534,-1.0500042,0.10248041,-0.3990934,0.24602553,0.024925346,0.2796213,-0.12899108,0.7785487,-0.084278956,0.22243346,-0.054391615,0.40842715,-0.22672318,-2.1496415,-0.83414394,1.643341,1.2335721,-5.3101115,-6.629104,6.0752406,2.023625,-1.3841534,2.0614357,10.741152,-9.653919,0.2540606,8.701418,-7.5522914,7.366027,-1.6283327,1.157997
0e804947f4cdc2721046,-0.08420398,0.2891828,0.040809717,-0.023484891,-0.019680353,0.021488026,-0.007540749,0.015825288,-0.09234509,0.027825912,0.013551398,0.049755856,-0.0019488217,0.028445438,0.1306506,-1.2626806,0.16813542,-0.9377577,-0.044627436,0.16391565,-0.26231018,0.2782499,-0.36157516,13.266125,2.9681013,-1.1902748,0.024642173,1.7113417,-0.78838724,-0.06677528,-0.058675893,10.199081
0eb6eec8b4bee8ab6a44,-0.06891066,1.0011582,0.024810458,0.019676363,0.039767116,0.079041116,-0.050040204,0.11210627,-0.039976228,0.08736399,-0.055021103,-0.08620681,-0.052029222,-0.07439045,0.2636337,-2.5275476,0.12189382,0.6505499,-0.46954823,-0.5853672,0.51501846,0.046495814,0.018505365,10.973343,0.5402328,0.11112844,-0.3732642,-0.19417404,0.2980857,0.4475187,0.016054155,6.7826858
0ef8b2c9e039eaace596,-0.2032893,1.6180334,0.123379335,0.103336655,0.054577224,0.044214994,-0.14134057,0.20931911,-0.20843439,0.2053057,-0.1298513,-0.04208954,-0.11737072,-0.0123708965,0.8231582,-3.1788476,1.1406326,0.48841226,-5.6630025,-6.0965877,7.386766,0.45553938,-0.1939215,17.15806,6.888555,-0.89182925,-2.2976317,-2.6197355,1.4848391,6.841089,-1.0118445,12.930541
0f160cd19890b97092b9,-0.01410048,2.1901212,0.2240299,-0.011828141,0.058113676,0.03852502,-0.05499088,0.25274828,-0.23720707,0.12344907,-0.15627575,0.052305456,0.004877006,-0.116518654,1.0284448,-4.1032853,0.8101854,-0.83687514,-2.1214297,-2.3052518,2.327496,1.0525321,-1.0485744,11.635953,7.521713,-5.4021153,0.22043376,5.0668187,-4.1208444,2.7671087,-0.7209561,8.868603
0f8bd9e33125347965a1,-0.27202103,3.3764338,0.25823942,0.28445092,0.051112626,0.09050931,-0.12546149,0.36359173,-0.6147113,0.11541778,-0.27244285,-0.17148346,-0.16770314,-0.076271795,1.9075407,-5.9453197,0.14548968,1.162285,-0.69582844,-0.9257413,0.90013635,0.1605695,-0.04017192,12.50458,0.8814409,-0.43550968,-0.4609591,-0.00039839745,0.106476545,0.82851017,0.013522597,7.5841513
0fc996fff93c00ca5ced,0.04122548,0.9475565,0.058517966,0.03861201,0.10508141,0.12772512,-0.10718584,0.14618726,0.17503408,0.139026,-0.02845615,-0.094135396,-0.050714456,-0.12587109,0.00078091025,-2.6220908,0.05547946,6.1360483,-2.3590622,-3.7911382,4.9162774,1.601195,0.84201515,7.245607,-7.0377746,7.9895487,-0.6611251,-33.84278,32.27857,5.2015285,0.21038292,2.6695473
0gfiioqi5g8djhh1wzol,0.23241313,0.7700868,-0.062204797,-0.0015090542,0.116555035,-0.00097213284,0.058365446,-0.00332734,0.12574294,-0.0084093725,0.004427541,0.031294808,0.12634039,0.010477479,0.023115974,-2.256216,-0.03136844,7.1896725,-2.5768852,-3.2341313,3.313571,0.101943396,0.26209357,-3.0647771,-18.568146,22.13238,-2.949864,-56.402214,54.144096,4.121061,-0.018072257,-4.764938
0i1e50rz4mkhee97xvpo,-0.014585875,0.15945235,0.003658676,0.105331406,-0.026698288,0.029242484,-0.1548444,-0.07414542,0.2821524,0.043154687,0.05880156,-0.056813806,-0.113918684,0.123313546,-0.094049335,-1.1394495,-0.43058965,14.028264,-9.018147,-9.7573595,9.402787,-0.3440633,1.8435824,-9.085299,-31.905392,37.96863,-9.0746355,-89.13612,78.24052,9.416763,0.55519116,-9.50066
0lgtv09uoh3ova8sjbze,-0.19387722,0.39348638,-0.035826523,0.13635495,-0.014239244,0.12856579,-0.16518785,-0.07119181,0.05933422,0.058486097,0.035010107,-0.13538185,-0.14369711,0.0867919,0.2708455,-1.3685199,-0.28999412,13.352481,-8.926238,-9.889861,10.793363,0.50571835,2.0338964,-9.76416,-30.503397,38.161354,-8.3836975,-93.885864,84.1067,11.209195,0.46464735,-10.231877
0m2kzubx9r60wyrsjj7j,-0.13296576,0.34243807,-0.012684449,0.25536692,-0.117994115,-0.06331448,-0.24001972,-0.053273387,0.07052498,0.028021734,-0.0876806,0.09824674,-0.21649864,0.04214185,0.055515002,-1.7136158,-0.33956146,10.131806,-6.3364267,-6.9436407,6.991912,-0.24859226,1.40555,-5.9419413,-23.368505,28.239195,-6.3126245,-67.3647,60.17773,7.1565957,0.38790193,-6.3892665
