student_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
07e3362d20ff4337671b,-0.65562284,0.23129389,5.62335,0.010791236,3.3920841,0.18708639,-0.22148469,0.006252618,-6.596633,-0.25449187,-6.909353,0.0074460804,0.24317889,1.1410415,0.23576087,0.24707712
091554ffa26fc9b17c36,-0.031721305,0.21906184,3.2148209,-0.11125394,2.000541,0.009089099,-0.41855302,0.006742292,-9.787645,-0.29904553,-11.505185,-0.023838906,0.3215036,2.5393136,0.26444322,0.3486594
09400a9b50b6c96c5510,-0.44703192,0.19276871,5.576093,0.10069739,2.3682601,0.17987339,-0.28680804,0.014441495,-2.1769497,-0.102772705,-2.2672691,0.90311694,0.1681044,-0.5665226,0.10852143,0.17267753
098b2c66cbc1ed736e14,-0.28614336,0.1496609,4.344712,0.05782646,1.6259738,0.134349,-0.36564174,0.041211303,-3.8125327,-0.15674861,-4.204086,-0.94003993,0.23822503,1.9449092,0.14581035,0.25931185
0999173c045ee29a0b44,-0.7875795,0.15141901,6.365564,0.110107034,2.5474026,0.19351487,-0.2528841,0.015458267,-2.4853518,-0.06479863,-4.2777867,0.46582666,0.22869013,-2.723115,0.03271323,0.21776518
09dfa3f18e48917f0242,1.6361686,-0.5797243,3.8526702,0.11692738,-3.1802802,-0.18140773,-1.3027169,-0.041655537,2.0071259,0.32245958,0.652155,10.573778,-0.032221936,-14.822756,-0.32432505,-0.06793095
09e4bfadd7e012c37c7c,-0.6060188,0.22482651,4.4794803,0.029085765,2.1678143,0.13333926,-0.16591947,0.04450632,-3.8442364,-0.09552337,-5.6683216,-0.105944194,0.25861308,-0.9602679,0.07271135,0.26697445
0a7f1a73361654329281,-0.6156793,0.101978004,4.5085096,0.0063610743,2.3423672,0.107748576,-0.22064447,-0.029446164,-0.21694683,-0.08864272,0.10351348,-1.4658885,0.17655778,-0.265231,0.055768535,0.15524936
0a8736f6520cea837d94,0.933094,-0.21021713,3.9475532,-0.065102674,-0.26068646,-0.054685038,-0.9527108,0.062173802,-0.7083397,0.1474135,-1.8853188,6.58809,0.11472251,-10.150178,-0.15427881,0.09577061
0b02f701b1179f9f74f9,1.6976382,-0.6765734,3.6100025,0.049352404,-3.1189785,-0.063522756,-1.446897,0.044153735,1.0246271,-0.0372436,1.2706839,-1.4357114,0.15935469,-0.67950726,0.0017378479,0.13452342
0b16d35f1f39a063708a,1.891542,-0.6484197,3.0702858,0.07072099,-2.70165,-0.10117503,-1.4590563,-0.056500718,-0.054460526,0.23668721,-2.3848531,10.891583,0.023797063,-14.569835,-0.26448745,-0.014627367
0b28c0a454678b75eefb,-0.2500658,0.037398435,1.3427464,-0.027793666,0.46676916,-0.00053199584,-0.369735,-0.05151114,-10.055706,-0.18196534,-13.125837,0.017188907,0.36544073,-0.1457569,0.17475349,0.39778325
0b307ee95b41e222f204,-0.31855342,0.18984136,4.821687,0.028679341,2.2562354,0.11764559,-0.3031236,0.028770767,-3.846069,-0.14217679,-3.6327999,-0.91015446,0.24756415,0.48310247,0.1427706,0.2590971
0b828e1ae026c57b34dd,-0.54568905,0.2788589,2.9049835,0.0057815835,0.9434278,0.04434326,-0.15231574,0.033894558,-4.8225427,-0.23492463,-5.801298,0.42643937,0.21186522,1.7619117,0.19513185,0.21988742
0b8bea274b24847526b7,-0.071045004,0.055775363,1.3786571,-0.037050832,0.3748289,-0.013047021,-0.40499964,-0.031500645,-5.092659,-0.19663572,-5.7161317,-0.8991134,0.2957354,-0.55834043,0.1568218,0.29273096
0bb8692f43a372e8d967,-0.23938689,-0.100801535,5.8220634,0.035249054,2.6702983,0.19016075,-0.55659515,-0.031075185,-6.7686777,-0.3686234,-6.971151,0.4377285,0.21738562,0.9074363,0.30000007,0.19049409
0c57caf5358d30408034,-1.0916445,-0.0815739,2.4864767,0.12685388,0.7316072,0.10936107,-0.026572531,-0.04068918,0.9011524,-0.04690476,0.5030476,-0.2568744,0.13716272,-1.430655,-0.0075560063,0.102834694
0c670262b3941d307600,-0.091283716,0.020713571,5.356514,0.050505135,2.8015487,0.1839097,-0.45751095,-0.060818702,1.0098323,-0.051347367,1.4836031,-2.0734828,0.17060667,-0.062280178,0.016000539,0.14843662
0c81ca27b7d931b6ff6e,0.70020944,-0.44475645,2.8908327,0.052883085,-2.3925493,-0.060372837,-0.8601404,0.021154603,-1.5376551,-0.0032643974,-1.6708435,2.154888,0.15598871,-6.6066833,-0.070493214,0.103011355
0d260d8fac2289c8ed9e,1.8918308,-0.6854549,3.2846134,0.04992637,-4.727508,-0.1835516,-1.3650789,0.06445057,0.70041966,-0.027566783,0.41986167,0.91708577,0.12475465,-1.9386076,0.006562501,0.10691212
0d4a3518a188f6888380,-0.5568503,-0.04248495,1.4443682,0.007838878,0.49028033,0.019947415,-0.26538318,-0.048843417,-12.414229,-0.14510062,-17.373117,1.5640635,0.38363263,-2.299103,0.14884734,0.41598517
0dapvs3h4h3h1ahmt2o8,2.2590325,-0.2716163,1.8277117,0.09201698,-5.2492657,0.1098015,-1.7911282,0.095188834,1.6936506,-0.08254183,1.1499597,0.19374774,0.09893963,1.1078726,0.047479805,0.095878124
0df40593e76a840fd64b,1.4188918,-0.5454745,4.1269345,0.16618164,-3.0158873,-0.08042797,-1.2465085,0.0036291843,2.5204813,0.41313902,-0.23154134,14.176421,-0.08092226,-18.55377,-0.42666668,-0.12518828
0e062d9fa22dc8e3bca2,-0.36887148,0.1362826,5.3089294,0.009253169,3.0458596,0.100851096,-0.38542914,-0.09880569,-7.1657815,-0.25013977,-8.1019745,0.7026444,0.23552358,1.7965522,0.23228696,0.25075755
0e804947f4cdc2721046,-0.3495771,0.223783,3.7062416,0.068033494,1.3448477,0.08822332,-0.27354056,0.040147886,-2.6569824,-0.15840214,-2.2938523,-0.9407337,0.23105048,-0.29972312,0.13310726,0.22315247
0eb6eec8b4bee8ab6a44,0.05599807,-0.16198276,2.172653,0.01518359,-0.5670722,0.025054982,-0.58066046,0.042971153,0.17908406,-0.06472184,-0.371646,1.1205667,0.12410902,-1.838225,0.026529739,0.0988163
0ef8b2c9e039eaace596,0.9302823,-0.31674936,2.0917149,-0.011633602,-2.6431854,-0.15314892,-0.84845024,0.045129657,-1.4648892,-0.16857882,-1.0166289,0.33337784,0.13753812,0.14458402,0.15291072,0.12468085
0f160cd19890b97092b9,-0.48182112,0.105779804,5.1321588,0.0041011292,2.519784,0.10979601,-0.26627913,-0.05445499,-2.4498637,-0.11987304,-2.2179031,-1.9169958,0.22432216,1.6752627,0.11048999,0.23316571
0f8bd9e33125347965a1,1.1295508,-0.3906052,4.2663164,0.11169704,-2.5005083,-0.08926574,-1.1573089,0.1266186,0.24604781,-0.030125976,-0.6821101,2.5650256,0.103360645,-3.4279056,-0.010285601,0.0747641
0fc996fff93c00ca5ced,1.0973107,-0.45587954,4.890187,0.07891307,-1.2225161,-0.050366066,-1.0806026,-0.047038134,4.0224004,0.60496145,0.7153034,17.920532,-0.14896701,-24.135923,-0.6103335,-0.20126837
0gfiioqi5g8djhh1wzol,-1.3622338,0.21905315,-3.5299017,0.0685257,-2.989092,-0.17124967,1.3774397,-0.21606132,0.9551883,-0.10989973,1.4306512,-1.4267617,0.13555382,0.988243,0.07486591,0.118174404
0i1e50rz4mkhee97xvpo,0.36564842,0.09610935,-1.2783179,0.03612979,-4.2702837,-0.10186515,0.030589988,0.016696226,3.284985,-0.03899251,2.7737877,-1.4325504,0.10476528,1.9315329,-0.01221019,0.09762499
0lgtv09uoh3ova8sjbze,-0.2649532,0.2536358,-1.8741088,-0.005596711,-4.291746,-0.13147283,0.5002745,-0.09639803,4.387774,-0.03362269,3.997521,-0.7117796,0.081223644,1.2640592,-0.013750434,0.07388842
0m2kzubx9r60wyrsjj7j,-1.0233229,0.23638436,-2.7419097,0.0009312813,-3.4172018,-0.17555365,1.0843022,-0.12871335,3.5191793,-0.05070226,3.6370018,-1.9191021,0.111435905,1.4885558,0.0016164184,0.096299045
0m8o7nuv982vnv3328qw,-1.8457713,0.29099232,-4.092214,-0.012539705,-2.9844174,-0.22109406,1.7585068,-0.2194743,1.4590346,-0.081691064,0.4904715,1.0228788,0.08778023,1.1084449,0.049193095,0.09114887
0maggb1hf886m5u6p2vr,-0.34572768,0.13274157,-1.725175,-0.007129767,-3.8400536,0.003046008,0.49365392,-0.032685414,4.0858207,-0.037620567,4.056503,-1.8309596,0.102904476,1.557138,-0.013771965,0.08941231
0qamadarf6xhm9pm2jta,-0.9123874,0.15773195,-2.9761612,0.014192234,-3.4728,-0.14120612,1.0396496,-0.120651975,2.050591,-0.08386007,2.0755844,-0.84098834,0.11223476,1.0578976,0.04582344,0.100705646
0sgnvj4zfg3xjjb9fl6h,-1.0366747,0.10540904,-2.5760818,0.028090475,-3.7601798,0.0223567,0.9715505,-0.14765544,1.8582194,-0.080865145,1.2046133,0.59597105,0.09054995,0.9752981,0.04730378,0.08946669
0txd5enpfmbrth46w74b,-1.7667358,0.30103663,-3.5109706,-0.035939004,-3.2925832,-0.106726974,1.6573955,-0.20064738,4.69738,-0.025835821,4.2081156,-0.6647539,0.076517336,1.3235354,-0.022996098,0.07028413
0z4mockl76xn8mhdaehw,-1.2679558,0.26113442,-3.5156577,-0.0054153376,-3.3370757,-0.24368095,1.3149455,-0.17508197,4.0697403,-0.03784668,4.129525,-2.0914345,0.10732566,1.615086,-0.014570326,0.09232892
1096bd470d3ddff1ec1c,1.2968036,-0.5276046,1.3268929,0.07777681,-2.97703,-0.07696293,-1.1759973,0.066603504,0.43590015,-0.01645695,0.09029758,2.1851628,0.11336948,-2.3326879,0.02560728,0.11159777
10de703c06bf9d873d68,-0.99614745,0.41692817,5.485836,0.07501727,3.0982192,0.18907727,0.08353981,0.013420915,-3.7089283,-0.12649825,-4.011841,2.4293299,0.19577654,-4.1284814,0.089766026,0.1736145
10qi28ikwz4c4v22b06i,-2.110024,0.28142697,-4.3859797,0.02056113,-2.9377744,-0.16101976,1.9526484,-0.215439,-0.35396573,-0.14313032,-0.086750865,0.2127051,0.12560219,0.33479503,0.12181022,0.114191316
10xnkvdetxarrkdhx4i9,-0.9692749,0.113102615,-2.8228889,0.0070162336,-3.749179,-0.15229626,0.9431995,-0.1435618,2.9441175,-0.049433656,2.1112301,-0.07878353,0.08728444,1.503044,0.006101981,0.08651975
117ee98c7f916c88ddbb,1.6728683,-0.75489444,2.9605277,0.08353381,-3.3741977,-0.013632935,-1.4618427,0.04176692,-0.21794271,-0.040228862,-1.3209666,3.727021,0.0965419,-3.3626678,0.027768664,0.08475542
119b36a5797d5ce69625,-0.13559335,-0.05311401,5.490173,-0.00022308732,2.6869302,0.12766337,-0.51333773,-0.083835736,-2.1477687,-0.21949147,-1.6814543,-1.9476,0.19707032,0.86605394,0.15145658,0.16214679
11dae4659d30031a10dd,-0.5087936,0.11837704,5.3248706,0.007294336,3.230619,0.1808584,-0.26507044,-0.030384427,-0.22639708,-0.055172324,-0.84088165,2.6675599,0.10899173,-2.4251337,0.048875198,0.100250974
1202c731c612353ceef0,1.0341109,-0.40647513,2.0689976,0.0831122,-2.5753098,-0.08693501,-0.8393421,-0.051296733,-1.2653561,0.1373059,-2.4044428,6.6707754,0.11483934,-11.265535,-0.1754374,0.0765108
1224ceafb61456a033d0,1.2661927,-0.5887936,2.9386747,0.058520574,-2.8850105,-0.04868253,-1.2056146,0.075001255,-2.8942342,-0.098280765,-3.3901095,0.4513175,0.23654999,-3.450973,0.049627002,0.21166329
12s3yomv0kltozc1qxc4,-2.8432534,0.41466376,-5.073124,-0.018957436,-2.8248556,-0.20069684,2.56855,-0.3292029,0.50562763,-0.09476081,-0.4112801,0.6724739,0.10453438,1.3404967,0.06261337,0.10689416
1329b6cf41debecda787,-0.7149727,0.29662538,6.256895,0.04332194,3.4909263,0.13437438,-0.15618923,-0.101459354,-3.908791,-0.07655275,-4.6406326,1.3550111,0.16361064,1.2603164,0.11755459,0.19850929
132c90d4a027a4477ad0,1.1504691,-0.2803247,3.2876484,0.032600936,-3.0101166,-0.27348796,-0.93217486,0.049739905,-1.8127407,-0.13195896,-1.9537618,-0.2589913,0.19555166,-1.3559762,0.08104614,0.16793562
1367d35cf39783effa7a,0.5560163,-0.18038757,-0.9500179,0.044167373,-2.6395645,-0.012741382,-0.6508843,0.063687555,1.0567508,0.037475653,1.2802377,1.1482283,0.13675213,-2.2677083,-0.0050849766,0.14576644
139429592a9c23c08b71,-0.6552725,0.34387547,3.586433,-0.0111980615,2.1783981,0.07612448,-0.094212696,0.03199161,0.06834257,-0.028913375,-0.26778847,-1.3491702,0.17855258,-1.1603093,0.008580536,0.16018885
1397545fbe9882e5cd42,-0.2519644,0.11089277,5.849776,0.046502136,3.0279293,0.16356695,-0.40966433,-0.05067476,-0.8664769,-0.07191838,-1.0660033,1.5813357,0.14648314,-1.874329,0.069891214,0.14170535
13de1d3a55477a0c0329,-0.8297784,0.24008287,5.689286,0.071361236,3.1496956,0.20363264,-0.068305865,-0.009216187,-0.68154144,-0.13205981,-0.40326396,-0.12559819,0.14036202,-0.1665571,0.10394241,0.12052919
13f8b8305f6c25c21921,0.5143503,-0.09155244,2.869518,0.03945174,-0.34423903,0.032112036,-0.7717061,0.0075480184,3.0334082,0.47125563,-0.25930932,15.757781,-0.105700746,-20.347588,-0.48504645,-0.15218401
13nq2h723zixyhir01lf,-2.3478508,0.4158407,-4.294146,0.019338543,-3.0186987,-0.14282471,2.1944437,-0.3258756,0.33072764,-0.14009675,0.69991285,-1.3383331,0.14474632,1.0480639,0.09605471,0.12504847
148o63s7q5aitfxmmtrg,0.9259555,-0.09158251,0.063982785,0.0796549,-4.353474,-0.052839037,-0.5286896,0.02568996,0.3599424,-0.11414822,-0.18897508,1.0726458,0.10144184,0.68725306,0.089167364,0.10058116
151cd83784ab9007e8d8,0.9102527,-0.4315513,2.4883108,0.11306726,-1.7054672,0.0055773333,-0.889328,-0.07653684,1.0268034,0.20742315,-0.017046511,8.584963,0.0027430654,-11.77379,-0.21740197,-0.030700024
152a0c17daaaa4e65e14,-0.27096406,0.12938137,5.097792,-0.022895597,2.89577,0.11949574,-0.3536447,-0.06991233,-1.0560399,-0.086378574,-0.4814033,-0.78429234,0.21095161,-0.5359649,0.08921895,0.21592836
1552f58e2818ce7fa863,1.3931049,-0.41898972,2.5287595,0.024656603,-2.2063937,-0.084542535,-1.1679986,0.0025524963,1.1217669,0.017264415,0.38726196,1.6055111,0.11051073,-3.8419416,-0.070190035,0.07271636
15ab118362ecbbd03b52,-0.3657788,0.21732171,5.432917,-0.026218006,3.0589836,0.07037975,-0.30423513,-0.0647046,-5.2989955,-0.21715568,-5.9879007,0.117676176,0.22771962,1.7152561,0.19575863,0.2416024
1629f353a742f6a73251,0.045801423,-0.030018019,4.3504457,-0.0050635464,1.9454448,0.078559294,-0.5634225,-0.050115336,-3.4255111,-0.13228576,-3.2870183,-1.2609105,0.22313121,1.6167608,0.13496828,0.23771681
166cb02ac436c9d3662f,2.0392125,-0.7237657,4.5918875,0.12017425,-3.6136997,-0.16707373,-1.5250874,-0.026247183,4.1470957,0.602396,1.8302877,16.346712,-0.13518837,-23.198517,-0.595295,-0.18397284
16c505069c1e5c2bece5,-0.26674742,-0.06131104,1.6239493,0.022884047,0.26120368,0.035557635,-0.3858336,-0.050789427,-7.272538,-0.17098208,-8.77286,2.0187252,0.19847625,1.8622973,0.1913543,0.23367266
16d68f70cf5e52d0b34a,1.3268328,-0.69529027,1.7861277,0.085600354,-2.1640995,0.017337086,-1.2323754,-0.08391349,-0.12627181,-0.04606511,-0.7216863,1.7077726,0.12444455,-3.0787244,0.0012255162,0.093695536
170a695a2717bcd9b74b,1.2796742,-0.43436676,3.050891,0.018302772,-1.7601678,-0.10322339,-1.1047845,-0.010794868,-3.2817428,-0.009273723,-4.6420894,6.7820654,0.123257704,-9.416078,-0.04450453,0.08306672
17656005bd4086137ab7,0.9475923,-0.3426549,1.5813849,-0.0036824197,-1.4124044,0.014246791,-0.9829095,0.02618871,-2.141201,-0.104232065,-1.8672909,-0.16199039,0.22736737,-1.3354088,0.09920529,0.22798571
17dda5f588bed077c742,-0.4631319,0.14334358,4.984183,0.0049241334,2.2808945,0.12447952,-0.30880442,0.0012649697,-0.82700473,-0.08465303,-0.11984923,1.3206515,0.11302105,-2.060879,0.07707179,0.09693376
17e429460d5fda251953,0.5183055,-0.18472694,3.7761655,-0.0015365536,0.41253582,0.05640261,-0.75610304,0.010846728,2.3017645,0.3307524,-0.23196694,11.82181,-0.044819355,-15.475462,-0.3520713,-0.08656216
17f2d0e73044110cdea5,-0.3482927,0.4806983,3.1437094,-0.07650854,1.3971939,-0.027356654,-0.21801297,0.10957168,-2.33212,-0.15196751,-1.8761638,-2.2423363,0.24631783,0.21548083,0.109261535,0.22950177
18654732ca312afc173f,-0.6085033,-0.06922746,4.1007156,0.0363209,1.592253,0.118249536,-0.31137463,-0.02909299,-3.8117926,-0.102836356,-3.7088392,-0.18346828,0.2455368,-0.4273568,0.11975096,0.2624135
1883af270e36a7580332,-0.15238334,0.050606154,5.088549,0.14277734,0.9904191,0.1813216,-0.53272754,0.058993537,-3.676651,-0.21645306,-3.8255484,1.2498664,0.18265103,-1.3236808,0.1731727,0.16007708
18cdd44af62c6935e7a0,0.80364925,-0.5191684,2.8079803,0.09225089,-2.8891466,-0.042318266,-0.9593007,0.033013985,-0.5368786,-0.05790807,-1.1857468,2.3510926,0.12883542,-2.56551,0.044852734,0.11784142
1974349ec27d7d67bf08,0.34606415,-0.22094381,2.4683335,-0.028958272,0.29032755,0.02872753,-0.68267757,-0.0489343,-0.70887303,-0.031316992,-2.0089643,3.8729017,0.12222919,-3.971308,0.01802082,0.11219527
19793e7e55b68c8dd776,1.3574135,-0.2992037,3.0633879,-0.009243237,-2.6749094,-0.1061423,-1.2062389,0.16061953,-2.8823998,-0.22053652,-2.903832,-1.4084148,0.22054057,1.6097655,0.16873863,0.2126212
19buea1jycypffshcw38,-0.39903858,0.16996269,-2.0374615,0.027272817,-3.9643073,-0.0783812,0.5837272,-0.06708518,2.1115189,-0.06600889,1.5302318,-0.5380584,0.104918346,1.5626162,0.023927145,0.10068216
19fb3075dd2798538c9d,-0.6465702,0.18961339,6.154626,0.08447525,3.1810544,0.20626049,-0.22097068,-0.055228624,-6.2708583,-0.15823586,-8.29428,-1.0613778,0.32814872,1.1033484,0.13750696,0.3604918
19rc4zj7sw4ms0996992,-1.6791608,0.3945317,-3.8264403,-0.012007042,-3.3993826,-0.19599311,1.6480894,-0.16697998,2.3982213,-0.057363436,1.836273,-0.8292087,0.10804057,1.0738581,0.012465537,0.09715213
1afepx549ssnar1m9acp,-0.95679206,0.19968681,-2.6338286,0.043207217,-3.7666187,-0.07656679,1.007799,-0.17375574,4.418149,0.011695638,4.5090356,-2.552678,0.1092969,0.817869,-0.058818575,0.08826783
1b0baf552d2cd47ee10b,-0.72990847,-0.089046516,2.805254,0.10071614,0.6938389,0.109776676,-0.1980854,-0.034425665,-4.9836526,-0.081710905,-7.2495737,2.114175,0.18453883,-1.0207756,0.09994003,0.2020006
1b25734414fcc7466153,1.2689729,-0.36698082,3.0113628,0.09687266,-2.023064,-0.060634624,-1.1408942,-0.0040478585,-1.6641848,0.04437067,-2.9377022,7.0413504,0.07956147,-9.33705,-0.082664765,0.043423474
1b36a3223f9dd94a211f,1.3443788,-0.5431162,2.0134175,0.095609136,-3.4162161,-0.08182139,-1.1832584,0.07724792,-3.9500172,-0.15390033,-3.763741,0.6811426,0.2305732,-2.2838376,0.1294033,0.21853827
1bd9bb053a3ac1bba507,-0.2616269,0.3171559,2.9187849,-0.017786656,1.2826997,0.025750106,-0.24220227,0.04377987,-9.7157755,-0.36288643,-11.198609,1.8779742,0.23003481,1.7868154,0.3139114,0.22912392
1c2aef3af32f6323a31d,-0.68621033,0.1328907,3.833696,0.09365834,1.403684,0.13110548,-0.1984464,-0.036570188,-6.3471847,-0.38753173,-6.157194,-0.12473313,0.22513217,0.7166851,0.30894744,0.1894157
1ca19e51244cdd3f09ff,-0.67390525,0.13872269,5.4510627,0.06287952,2.811149,0.16608284,-0.20226412,-0.066326335,-4.002922,-0.113222755,-4.9884725,0.68210244,0.19632323,1.7979505,0.12698586,0.23029804
1cfe33c5b178a0c2367f,-0.55455077,0.13608603,4.7070665,-0.021045493,2.8190036,0.10454828,-0.24659085,-0.07828211,-3.4872947,-0.18615417,-3.4006152,-1.7878172,0.25535485,1.2070886,0.1500407,0.25464725
1d50eac067378042684b,1.3624233,-0.7737748,3.1945298,0.06630873,-2.8004818,-0.014940999,-1.3844527,-0.003339157,-0.6157539,-0.06601528,-2.2924771,3.887817,0.101461664,-3.7923963,0.01756687,0.072815746
